station_id,latitude (degrees north),longitude (degrees east),date_time,wind_speed_cwind (m/s)
2868934,44.63899994,-124.5339966,2013-04-18T19:20:00Z,2.5
2868934,44.63899994,-124.5339966,2013-04-18T19:30:00Z,2.599999905
2868934,44.63899994,-124.5339966,2013-04-18T19:40:00Z,2.900000095
2868934,44.63899994,-124.5339966,2013-04-18T19:50:00Z,2.900000095
2868934,44.63899994,-124.5339966,2013-04-18T19:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-18T20:00:00Z,2.700000048
2868934,44.63899994,-124.5339966,2013-04-18T20:10:00Z,2.700000048
2868934,44.63899994,-124.5339966,2013-04-18T20:20:00Z,2.700000048
2868934,44.63899994,-124.5339966,2013-04-18T20:30:00Z,3
2868934,44.63899994,-124.5339966,2013-04-18T20:40:00Z,3.299999952
2868934,44.63899994,-124.5339966,2013-04-18T20:50:00Z,3.400000095
2868934,44.63899994,-124.5339966,2013-04-18T20:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-18T21:00:00Z,3.200000048
2868934,44.63899994,-124.5339966,2013-04-18T21:10:00Z,3.599999905
2868934,44.63899994,-124.5339966,2013-04-18T21:20:00Z,3.900000095
2868934,44.63899994,-124.5339966,2013-04-18T21:30:00Z,3.900000095
2868934,44.63899994,-124.5339966,2013-04-18T21:40:00Z,4.099999905
2868934,44.63899994,-124.5339966,2013-04-18T21:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-18T21:50:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-18T22:00:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-18T22:10:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-18T22:20:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-18T22:30:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-18T22:40:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-18T22:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-18T22:50:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-18T23:00:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-18T23:10:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-18T23:20:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-18T23:30:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-18T23:40:00Z,4.800000191
2868934,44.63899994,-124.5339966,2013-04-18T23:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-18T23:50:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-19T00:00:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-19T00:10:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-19T00:20:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-19T00:30:00Z,4.199999809
2868934,44.63899994,-124.5339966,2013-04-19T00:40:00Z,4.099999905
2868934,44.63899994,-124.5339966,2013-04-19T00:50:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-19T00:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T01:00:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-19T01:10:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-19T01:20:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-19T01:30:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-19T01:40:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-19T01:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T01:50:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-19T02:00:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-19T02:10:00Z,3.799999952
2868934,44.63899994,-124.5339966,2013-04-19T02:20:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-19T02:30:00Z,5.099999905
2868934,44.63899994,-124.5339966,2013-04-19T02:40:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-19T02:50:00Z,5.099999905
2868934,44.63899994,-124.5339966,2013-04-19T02:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T03:00:00Z,5
2868934,44.63899994,-124.5339966,2013-04-19T03:10:00Z,4.199999809
2868934,44.63899994,-124.5339966,2013-04-19T03:20:00Z,3
2868934,44.63899994,-124.5339966,2013-04-19T03:30:00Z,2.799999952
2868934,44.63899994,-124.5339966,2013-04-19T03:40:00Z,1.899999976
2868934,44.63899994,-124.5339966,2013-04-19T03:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T03:50:00Z,2.299999952
2868934,44.63899994,-124.5339966,2013-04-19T04:00:00Z,2.5
2868934,44.63899994,-124.5339966,2013-04-19T04:10:00Z,2.299999952
2868934,44.63899994,-124.5339966,2013-04-19T04:20:00Z,2.099999905
2868934,44.63899994,-124.5339966,2013-04-19T04:30:00Z,1.399999976
2868934,44.63899994,-124.5339966,2013-04-19T04:40:00Z,3
2868934,44.63899994,-124.5339966,2013-04-19T04:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T04:50:00Z,3.700000048
2868934,44.63899994,-124.5339966,2013-04-19T05:00:00Z,3
2868934,44.63899994,-124.5339966,2013-04-19T05:10:00Z,2.5
2868934,44.63899994,-124.5339966,2013-04-19T05:20:00Z,2.700000048
2868934,44.63899994,-124.5339966,2013-04-19T05:30:00Z,2.799999952
2868934,44.63899994,-124.5339966,2013-04-19T05:40:00Z,3.400000095
2868934,44.63899994,-124.5339966,2013-04-19T05:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T05:50:00Z,3.5
2868934,44.63899994,-124.5339966,2013-04-19T06:00:00Z,3.5
2868934,44.63899994,-124.5339966,2013-04-19T06:10:00Z,3.400000095
2868934,44.63899994,-124.5339966,2013-04-19T06:20:00Z,3.599999905
2868934,44.63899994,-124.5339966,2013-04-19T06:30:00Z,3.900000095
2868934,44.63899994,-124.5339966,2013-04-19T06:40:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-19T06:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T06:50:00Z,4.199999809
2868934,44.63899994,-124.5339966,2013-04-19T07:00:00Z,4.099999905
2868934,44.63899994,-124.5339966,2013-04-19T07:10:00Z,4.099999905
2868934,44.63899994,-124.5339966,2013-04-19T07:20:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-19T07:30:00Z,5.199999809
2868934,44.63899994,-124.5339966,2013-04-19T07:40:00Z,5.099999905
2868934,44.63899994,-124.5339966,2013-04-19T07:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T07:50:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-19T08:00:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-19T08:10:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-19T08:20:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-19T08:30:00Z,5.400000095
2868934,44.63899994,-124.5339966,2013-04-19T08:40:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-19T08:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T08:50:00Z,5.699999809
2868934,44.63899994,-124.5339966,2013-04-19T09:00:00Z,5.800000191
2868934,44.63899994,-124.5339966,2013-04-19T09:10:00Z,6.199999809
2868934,44.63899994,-124.5339966,2013-04-19T09:20:00Z,6.400000095
2868934,44.63899994,-124.5339966,2013-04-19T09:30:00Z,6.5
2868934,44.63899994,-124.5339966,2013-04-19T09:40:00Z,6.599999905
2868934,44.63899994,-124.5339966,2013-04-19T09:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T09:50:00Z,6.900000095
2868934,44.63899994,-124.5339966,2013-04-19T10:00:00Z,6.599999905
2868934,44.63899994,-124.5339966,2013-04-19T10:10:00Z,6.5
2868934,44.63899994,-124.5339966,2013-04-19T10:20:00Z,6.900000095
2868934,44.63899994,-124.5339966,2013-04-19T10:30:00Z,7.099999905
2868934,44.63899994,-124.5339966,2013-04-19T10:40:00Z,7.599999905
2868934,44.63899994,-124.5339966,2013-04-19T10:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T10:50:00Z,7.800000191
2868934,44.63899994,-124.5339966,2013-04-19T11:00:00Z,7.800000191
2868934,44.63899994,-124.5339966,2013-04-19T11:10:00Z,8.600000381
2868934,44.63899994,-124.5339966,2013-04-19T11:20:00Z,8.5
2868934,44.63899994,-124.5339966,2013-04-19T11:30:00Z,8.899999619
2868934,44.63899994,-124.5339966,2013-04-19T11:40:00Z,9.300000191
2868934,44.63899994,-124.5339966,2013-04-19T11:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T11:50:00Z,9.199999809
2868934,44.63899994,-124.5339966,2013-04-19T12:00:00Z,9.399999619
2868934,44.63899994,-124.5339966,2013-04-19T12:10:00Z,9.600000381
2868934,44.63899994,-124.5339966,2013-04-19T12:20:00Z,9
2868934,44.63899994,-124.5339966,2013-04-19T12:30:00Z,9.300000191
2868934,44.63899994,-124.5339966,2013-04-19T12:40:00Z,9
2868934,44.63899994,-124.5339966,2013-04-19T12:50:00Z,9.199999809
2868934,44.63899994,-124.5339966,2013-04-19T12:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T13:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T14:00:00Z,8.199999809
2868934,44.63899994,-124.5339966,2013-04-19T14:10:00Z,8.399999619
2868934,44.63899994,-124.5339966,2013-04-19T14:20:00Z,8.600000381
2868934,44.63899994,-124.5339966,2013-04-19T14:30:00Z,8.399999619
2868934,44.63899994,-124.5339966,2013-04-19T14:40:00Z,8.100000381
2868934,44.63899994,-124.5339966,2013-04-19T14:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T14:50:00Z,8
2868934,44.63899994,-124.5339966,2013-04-19T15:00:00Z,7.800000191
2868934,44.63899994,-124.5339966,2013-04-19T15:10:00Z,7.599999905
2868934,44.63899994,-124.5339966,2013-04-19T15:20:00Z,7.300000191
2868934,44.63899994,-124.5339966,2013-04-19T15:30:00Z,7.199999809
2868934,44.63899994,-124.5339966,2013-04-19T15:40:00Z,7.400000095
2868934,44.63899994,-124.5339966,2013-04-19T15:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T15:50:00Z,8
2868934,44.63899994,-124.5339966,2013-04-19T16:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T17:00:00Z,8.199999809
2868934,44.63899994,-124.5339966,2013-04-19T17:10:00Z,8
2868934,44.63899994,-124.5339966,2013-04-19T17:20:00Z,7.699999809
2868934,44.63899994,-124.5339966,2013-04-19T17:30:00Z,7.699999809
2868934,44.63899994,-124.5339966,2013-04-19T17:40:00Z,8.600000381
2868934,44.63899994,-124.5339966,2013-04-19T17:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T17:50:00Z,9
2868934,44.63899994,-124.5339966,2013-04-19T18:00:00Z,8.100000381
2868934,44.63899994,-124.5339966,2013-04-19T18:10:00Z,8.699999809
2868934,44.63899994,-124.5339966,2013-04-19T18:20:00Z,8.699999809
2868934,44.63899994,-124.5339966,2013-04-19T18:30:00Z,8.100000381
2868934,44.63899994,-124.5339966,2013-04-19T18:40:00Z,7.400000095
2868934,44.63899994,-124.5339966,2013-04-19T18:50:00Z,7.5
2868934,44.63899994,-124.5339966,2013-04-19T18:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T19:00:00Z,7.300000191
2868934,44.63899994,-124.5339966,2013-04-19T19:10:00Z,7
2868934,44.63899994,-124.5339966,2013-04-19T19:20:00Z,7.199999809
2868934,44.63899994,-124.5339966,2013-04-19T19:30:00Z,7.300000191
2868934,44.63899994,-124.5339966,2013-04-19T19:40:00Z,7.099999905
2868934,44.63899994,-124.5339966,2013-04-19T19:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T19:50:00Z,7.300000191
2868934,44.63899994,-124.5339966,2013-04-19T20:00:00Z,6.599999905
2868934,44.63899994,-124.5339966,2013-04-19T20:10:00Z,6.199999809
2868934,44.63899994,-124.5339966,2013-04-19T20:20:00Z,6.800000191
2868934,44.63899994,-124.5339966,2013-04-19T20:30:00Z,6.599999905
2868934,44.63899994,-124.5339966,2013-04-19T20:40:00Z,6.699999809
2868934,44.63899994,-124.5339966,2013-04-19T20:50:00Z,6
2868934,44.63899994,-124.5339966,2013-04-19T20:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T21:00:00Z,6
2868934,44.63899994,-124.5339966,2013-04-19T21:10:00Z,6.199999809
2868934,44.63899994,-124.5339966,2013-04-19T21:20:00Z,6.099999905
2868934,44.63899994,-124.5339966,2013-04-19T21:30:00Z,6
2868934,44.63899994,-124.5339966,2013-04-19T21:40:00Z,5.900000095
2868934,44.63899994,-124.5339966,2013-04-19T21:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T21:50:00Z,5
2868934,44.63899994,-124.5339966,2013-04-19T22:00:00Z,5.800000191
2868934,44.63899994,-124.5339966,2013-04-19T22:10:00Z,5
2868934,44.63899994,-124.5339966,2013-04-19T22:20:00Z,5.400000095
2868934,44.63899994,-124.5339966,2013-04-19T22:30:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-19T22:40:00Z,5.699999809
2868934,44.63899994,-124.5339966,2013-04-19T22:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-19T22:50:00Z,6.199999809
2868934,44.63899994,-124.5339966,2013-04-19T23:00:00Z,6
2868934,44.63899994,-124.5339966,2013-04-19T23:10:00Z,5.900000095
2868934,44.63899994,-124.5339966,2013-04-19T23:20:00Z,5.099999905
2868934,44.63899994,-124.5339966,2013-04-19T23:30:00Z,5
2868934,44.63899994,-124.5339966,2013-04-19T23:40:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-19T23:50:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-19T23:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T00:00:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T00:10:00Z,4.099999905
2868934,44.63899994,-124.5339966,2013-04-20T00:20:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-20T00:30:00Z,3.799999952
2868934,44.63899994,-124.5339966,2013-04-20T00:40:00Z,3.900000095
2868934,44.63899994,-124.5339966,2013-04-20T00:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T00:50:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-20T01:00:00Z,5.599999905
2868934,44.63899994,-124.5339966,2013-04-20T01:10:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-20T01:20:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-20T01:30:00Z,5.199999809
2868934,44.63899994,-124.5339966,2013-04-20T01:40:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-20T01:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T01:50:00Z,4.199999809
2868934,44.63899994,-124.5339966,2013-04-20T02:00:00Z,3.799999952
2868934,44.63899994,-124.5339966,2013-04-20T02:10:00Z,4.199999809
2868934,44.63899994,-124.5339966,2013-04-20T02:20:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-20T02:30:00Z,4
2868934,44.63899994,-124.5339966,2013-04-20T02:40:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-20T02:50:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-20T02:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T03:00:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-20T03:10:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-20T03:20:00Z,4.400000095
2868934,44.63899994,-124.5339966,2013-04-20T03:30:00Z,4.300000191
2868934,44.63899994,-124.5339966,2013-04-20T03:40:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-20T03:50:00Z,5
2868934,44.63899994,-124.5339966,2013-04-20T03:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T04:00:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-20T04:10:00Z,5
2868934,44.63899994,-124.5339966,2013-04-20T04:20:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T04:30:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-20T04:40:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-20T04:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T04:50:00Z,5.099999905
2868934,44.63899994,-124.5339966,2013-04-20T05:00:00Z,5.199999809
2868934,44.63899994,-124.5339966,2013-04-20T05:10:00Z,5.800000191
2868934,44.63899994,-124.5339966,2013-04-20T05:20:00Z,6
2868934,44.63899994,-124.5339966,2013-04-20T05:30:00Z,6.099999905
2868934,44.63899994,-124.5339966,2013-04-20T05:40:00Z,5.5
2868934,44.63899994,-124.5339966,2013-04-20T05:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T05:50:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-20T06:00:00Z,4.5
2868934,44.63899994,-124.5339966,2013-04-20T06:10:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-20T06:20:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T06:30:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T06:40:00Z,4.800000191
2868934,44.63899994,-124.5339966,2013-04-20T06:50:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T06:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T07:00:00Z,5
2868934,44.63899994,-124.5339966,2013-04-20T07:10:00Z,5.199999809
2868934,44.63899994,-124.5339966,2013-04-20T07:20:00Z,4.900000095
2868934,44.63899994,-124.5339966,2013-04-20T07:30:00Z,4.599999905
2868934,44.63899994,-124.5339966,2013-04-20T07:40:00Z,4.699999809
2868934,44.63899994,-124.5339966,2013-04-20T07:50:00Z,5.300000191
2868934,44.63899994,-124.5339966,2013-04-20T07:50:00Z,
2868934,44.63899994,-124.5339966,2013-04-20T08:00:00Z,5.599999905
2868934,44.63899994,-124.5339966,2013-04-20T08:10:00Z,5
2868934,44.63899994,-124.5339966,2013-04-20T08:20:00Z,5
